คนทำขนมปัง	baker			1	คนทำขนมปัง
อ่างอาบน้ำ	bathtub			1	อ่างอาบน้ำ
รายสัปดาห์	be about the same			1	รายสัปดาห์
ดึกดำบรรพ์	be ancient			1	ดึกดำบรรพ์
เท่ากำปั้น	be as big as a fist.			1	เท่ากำปั้น
เดือดพล่าน	be boiling			1	เดือดพล่าน
ทะมัดทะแมง	be businesslike.			1	ทะมัดทะแมง
ระเบียบการ	be careful.			1	ระเบียบการ
แน่นกระชับ	be close			1	แน่นกระชับ
คงเส้นคงวา	be consistent.			1	คงเส้นคงวา
เด็ดเดี่ยว	be definite			1	เด็ดเดี่ยว
พึงปรารถนา	be desirable.			1	พึงปรารถนา
แตกต่างกัน	be different			1	แตกต่างกัน
ขึ้นตรงต่อ	be directly responsible to.			1	ขึ้นตรงต่อ
เกะกะระราน	be disorderly			1	เกะกะระราน
นัยน์ตาลาย	be dizzy.			1	นัยน์ตาลาย
ถูลู่ถูกัง	be dragged along with difficulty.			1	ถูลู่ถูกัง
น่าอภิรมย์	be enjoyable			1	น่าอภิรมย์
สะบักสะบอม	be extremely worn out.			1	สะบักสะบอม
เต็มไปด้วย	be full of			1	เต็มไปด้วย
เสียเปรียบ	be handicapped			1	เสียเปรียบ
พินอบพิเทา	be humble			1	พินอบพิเทา
สบายอารมณ์	be in a pleasant mood.			1	สบายอารมณ์
มีหน้ามีตา	be in a position of respect			1	มีหน้ามีตา
หาค่ามิได้	be invaluable.			1	หาค่ามิได้
เมตตากรุณา	be kind			1	เมตตากรุณา
งอมืองอตีน	be lazy.			1	งอมืองอตีน
จงรักภักดี	be loyal (to)			1	จงรักภักดี
เจื้อยแจ้ว	be melodious			1	เจื้อยแจ้ว
เป็นโรคจิต	be mentally ill.			1	เป็นโรคจิต
เป็นธรรมดา	be natural			1	เป็นธรรมดา
เกรียวกราว	be noisy			1	เกรียวกราว
เอื๊อเฟื๊อ	be obliging			1	เอื๊อเฟื๊อ
สงบเสงี่ยม	be quiet			1	สงบเสงี่ยม
เพียบพร้อม	be ready			1	เพียบพร้อม
คล่องแคล่ว	be skillful			1	คล่องแคล่ว
ราชาธิปไตย	be smooth.			1	ราชาธิปไตย
กำยำล่ำสัน	be strong			1	กำยำล่ำสัน
เบื่อหน่าย	be tired of			1	เบื่อหน่าย
มีกินมีใช้	be well off.			1	มีกินมีใช้
กว้างออกไป	be wider.			1	กว้างออกไป
เพราะเมื่อ	because.			1	เพราะเมื่อ
การเป็นพระ	becoming a monk.			1	การเป็นพระ
แต่ก่อนนี้	before this time.			1	แต่ก่อนนี้
นอกจากนั้น	besides that			1	นอกจากนั้น
ชีวประวัติ	biography.			1	ชีวประวัติ
ชีวฟิสิกส์	biophysics			1	ชีวฟิสิกส์
กาแฟดำเย็น	black ice coffee.			1	กาแฟดำเย็น
ขู่เอาเงิน	blackmail/threaten for money			1	ขู่เอาเงิน
ผมสีบลอนด์	blond hair			1	ผมสีบลอนด์
สั่งขี้มูก	blow the nose			1	สั่งขี้มูก
พิมพ์เขียว	blueprint			1	พิมพ์เขียว
กำลังวังชา	bodily strength.			1	กำลังวังชา
เนื้อเยื่อ	body tissue			1	เนื้อเยื่อ
น็อตตัวผู้	bolt			1	น็อตตัวผู้
ตู้หนังสือ	bookcase			1	ตู้หนังสือ
รองเท้าบูท	boots			1	รองเท้าบูท
พฤกษศาสตร์	botany/botanical			1	พฤกษศาสตร์
น้ำดื่มขวด	bottled water			1	น้ำดื่มขวด
การต่อยมวย	boxing.			1	การต่อยมวย
เด็กผู้ชาย	boy			1	เด็กผู้ชาย
เด็กรับใช้	boy servant			1	เด็กรับใช้
เด็กผู้ชาย	boy.			1	เด็กผู้ชาย
เสื้อยกทรง	bra			1	เสื้อยกทรง
กำไรข้อมือ	bracelet			1	กำไรข้อมือ
เพาะพันธุ์	breed			1	เพาะพันธุ์
ช่างก่ออิฐ	bricklayer			1	ช่างก่ออิฐ
ช่างก่อตึก	bricklayer			1	ช่างก่อตึก
ผมสีน้ำตาล	brown hair			1	ผมสีน้ำตาล
พระเครื่อง	buddha amulet			1	พระเครื่อง
พระพุทธรูป	buddha image			1	พระพุทธรูป
ต่อเรือขาย	build boats to sell.			1	ต่อเรือขาย
การเผาไหม้	burn			1	การเผาไหม้
เครื่องเผา	burner.			1	เครื่องเผา
รถประจำทาง	bus			1	รถประจำทาง
ป้ายรถเมล์	bus station			1	ป้ายรถเมล์
สถานีขนส่ง	bus station)			1	สถานีขนส่ง
คนขายเนื้อ	butcher			1	คนขายเนื้อ
เสื้อเชิ้ต	button-up shirt			1	เสื้อเชิ้ต
ตู้เก็บของ	cabinet			1	ตู้เก็บของ
การหาเสียง	campaign.			1	การหาเสียง
อ่านไม่ออก	can't read (it) (because of illegibility			1	อ่านไม่ออก
ลูกปืนใหญ่	cannon ball			1	ลูกปืนใหญ่
นายร้อยเอก	captain			1	นายร้อยเอก
กระดาษแข็ง	cardboard			1	กระดาษแข็ง
สัมมาอาชีพ	career.			1	สัมมาอาชีพ
รอบกลางคืน	careful			1	รอบกลางคืน
ปลอกกระสุน	cartridge/spent shell			1	ปลอกกระสุน
ของแกะสลัก	carved objects.			1	ของแกะสลัก
คัดตัวแสดง	cast a play			1	คัดตัวแสดง
เหลือบเห็น	catch sight of			1	เหลือบเห็น
ปูนซีเมนต์	cement			1	ปูนซีเมนต์
ปูนซิเมนต์	cement.			1	ปูนซิเมนต์
พิธีทำขวัญ	ceremony to strengthen the spirit (morale) of a person.			1	พิธีทำขวัญ
เปลี่ยนยาง	change a tyre			1	เปลี่ยนยาง
เปลี่ยนเลน	change lanes			1	เปลี่ยนเลน
คุยกันเล่น	chat with one another about everyday topics (not of serious nature).			1	คุยกันเล่น
ข้าวมันไก่	chicken rice pilaf			1	ข้าวมันไก่
สมุห์บัญชี	chief accountant			1	สมุห์บัญชี
พร้อมอาวุธ	armed with weapons			1	พร้อมอาวุธ
อหิวาตกโรค	cholera			1	อหิวาตกโรค
ยอดจำหน่าย	circulation			1	ยอดจำหน่าย
วิศวกรโยธา	civil engineer.			1	วิศวกรโยธา
ทำให้สะอาด	clean			1	ทำให้สะอาด
เพื่อนเกลอ	close friend			1	เพื่อนเกลอ
ผ้าเช็ดปาก	cloth napkin			1	ผ้าเช็ดปาก
ทางมะพร้าว	coconut palm pinnate leaf.			1	ทางมะพร้าว
ต้นมะพร้าว	coconut tree.			1	ต้นมะพร้าว
คอลัมนิสต์	columnist			1	คอลัมนิสต์
เยี่ยมกราย	come see			1	เยี่ยมกราย
การซื้อขาย	commerce			1	การซื้อขาย
ค่านายหน้า	commission/fee			1	ค่านายหน้า
ทำผิดทำบาป	commit a sin			1	ทำผิดทำบาป
ความผูกพัน	commitment			1	ความผูกพัน
การสื่อสาร	communication			1	การสื่อสาร
ชิงชนะเลิศ	compete for first place.			1	ชิงชนะเลิศ
เรียบเรียง	compose/compile			1	เรียบเรียง
สมาพันธรัฐ	confederation			1	สมาพันธรัฐ
ประจันหน้า	confront/face off			1	ประจันหน้า
มากพอสมควร	considerable			1	มากพอสมควร
เอื้อเฟื้อ	considerate			1	เอื้อเฟื้อ
การพิจารณา	considering			1	การพิจารณา
ทวีปเอเชีย	continent of Asia			1	ทวีปเอเชีย
ผู้รับเหมา	contractor			1	ผู้รับเหมา
การพักฟื้น	convalescence.			1	การพักฟื้น
ทำให้เชื่อ	convince			1	ทำให้เชื่อ
ก๊าซหุงต้ม	cooking gas			1	ก๊าซหุงต้ม
ค่าครองชีพ	cost of living			1	ค่าครองชีพ
ประเทศชาติ	country			1	ประเทศชาติ
ชาวบ้านนอก	country people			1	ชาวบ้านนอก
ผู้พิพากษา	court judge			1	ผู้พิพากษา
วัวตัวเมีย	cow			1	วัวตัวเมีย
เลื้อยคลาน	crawl.			1	เลื้อยคลาน
ดินสอเทียน	crayon			1	ดินสอเทียน
สร้างสรรค์	creative			1	สร้างสรรค์
บัตรเครดิต	credit card			1	บัตรเครดิต
อาชญาวิทยา	criminology			1	อาชญาวิทยา
วิกฤตการณ์	crisis			1	วิกฤตการณ์
นักวิจารณ์	critic			1	นักวิจารณ์
ภาษีสินค้า	customs duty			1	ภาษีสินค้า
แค้ทตาล้อก	catalogues			1	แค้ทตาล้อก
ช็อคโกแล็ต	chocolate			1	ช็อคโกแล็ต
คริสต์เมิส	Christmas			1	คริสต์เมิส
เคาต์ดาวน์	countdown			1	เคาต์ดาวน์
สก็อทช์เทป	Scotch tape			1	สก็อทช์เทป
ร้อนเว่อร์	so darned hot!			1	ร้อนเว่อร์
สปาเก็ตตี้	spaghetti			1	สปาเก็ตตี้
สะตอเบอรี่	strawberry			1	สะตอเบอรี่
ค่าเสียหาย	damage.			1	ค่าเสียหาย
แฟ้มข้อมูล	data file			1	แฟ้มข้อมูล
เสื่อมคลาย	decline			1	เสื่อมคลาย
เสื่อมโทรม	decline			1	เสื่อมโทรม
เน่าเปื่อย	decompose/rot			1	เน่าเปื่อย
การผ่อนผัน	deferment.			1	การผ่อนผัน
แสดงปาฐกถา	deliver a lecture.			1	แสดงปาฐกถา
ปัดเป็นดี้	deny being a lesbian partner of a 'tom'			1	ปัดเป็นดี้
ช่วยว่าการ	deputy minister			1	ช่วยว่าการ
หนวดกระดิก	describing the physical state of an angry person.			1	หนวดกระดิก
เหยียดหยาม	despise/disparage/humiliate			1	เหยียดหยาม
แม้กระนั้น	despite that even so			1	แม้กระนั้น
ตรงข้ามกับ	directly across from			1	ตรงข้ามกับ
ผ้าเช็ดจาน	dish towel.			1	ผ้าเช็ดจาน
เสื่อมเสีย	dishonor			1	เสื่อมเสีย
อริบาดหมาง	dispute			1	อริบาดหมาง
ระมัดระวัง	careful/watch out			1	ระมัดระวัง
เคลือบแคลง	distrust/doubtful of			1	เคลือบแคลง
อย่างสุภาพ	politely			1	อย่างสุภาพ
แฟ้มเอกสาร	document/file			1	แฟ้มเอกสาร
หนังสารคดี	documentary			1	หนังสารคดี
กุญแจประตู	door lock			1	กุญแจประตู
ขวานผ่าซาก	downright			1	ขวานผ่าซาก
ชุดกระโปรง	dress			1	ชุดกระโปรง
หยาดเหงื่อ	drops of sweat			1	หยาดเหงื่อ
ร้านขายไม้	drugstore.			1	ร้านขายไม้
ชาวฮอลันดา	dutchman			1	ชาวฮอลันดา
อากรแสตมป์	duty stamp			1	อากรแสตมป์
เนิ่นเนิ่น	early			1	เนิ่นเนิ่น
เห็นได้ชัด	easily see			1	เห็นได้ชัด
นิเวศวิทยา	ecology			1	นิเวศวิทยา
ศึกษาธิการ	education			1	ศึกษาธิการ
ความพยายาม	effort			1	ความพยายาม
เลือดเนื้อ	(one's) flesh and blood (e.g. ancestors).			1	เลือดเนื้อ
มาเหนือเมฆ	- to come up with something unexpectedly.			1	มาเหนือเมฆ
ฉลาดเฉลียว	clever			1	ฉลาดเฉลียว
ปะติดปะต่อ	to piece together			1	ปะติดปะต่อ
ภัยอันตราย	danger			1	ภัยอันตราย
เหตุผลกลใด	for what reason.			1	เหตุผลกลใด
วัดวาอาราม	temple.			1	วัดวาอาราม
พวกพ้องเขา	they			1	พวกพ้องเขา
ความหนาบาง	thickness and thinness.			1	ความหนาบาง
มาร้ายมาดี	to come with either good or bad intentions.			1	มาร้ายมาดี
เล็กๆน้อยๆ	trifling			1	เล็กๆน้อยๆ
ผู้รู้เห็น	witness.			1	ผู้รู้เห็น
กำลังไฟฟ้า	electric power.			1	กำลังไฟฟ้า
กระแสไฟฟ้า	electrical current.			1	กระแสไฟฟ้า
อีเล็กตรอน	electron			1	อีเล็กตรอน
ทุพภิกขภัย	famine			1	ทุพภิกขภัย
เน้นย้ำถึง	emphasise			1	เน้นย้ำถึง
ผู้ว่าจ้าง	employer			1	ผู้ว่าจ้าง
รับมอบหมาย	encounter			1	รับมอบหมาย
สิ้นเรื่อง	end the trouble.			1	สิ้นเรื่อง
การตั้งตัว	establishing			1	การตั้งตัว
เผ่าพันธุ์	ethnic group			1	เผ่าพันธุ์
วันเว้นวัน	every other day			1	วันเว้นวัน
วิวัฒนาการ	evolution			1	วิวัฒนาการ
กล่าวอุทาน	exclaim			1	กล่าวอุทาน
การขยายตัว	expansion			1	การขยายตัว
ย่างโชกโชน	experienced/tested in battle			1	ย่างโชกโชน
เบียดเบียน	exploit			1	เบียดเบียน
อรรถาธิบาย	expound			1	อรรถาธิบาย
จะเป็นไรมี	It is alright			1	จะเป็นไรมี
งานออกร้าน	fair with temporary stalls.			1	งานออกร้าน
เที่ยงธรรม	fair/just/impartial/dispassionate			1	เที่ยงธรรม
เป้ากระสุน	fall prey to a bullet			1	เป้ากระสุน
ความเคยชิน	familiarity			1	ความเคยชิน
ชาติกำเนิด	family			1	ชาติกำเนิด
ประสาทเสีย	feel nervous/broken nerves			1	ประสาทเสีย
ตะขิดตะขวง	feel uneasy			1	ตะขิดตะขวง
ความรู้สึก	feeling			1	ความรู้สึก
ความอบอุ่น	feeling of warmth and happiness.			1	ความอบอุ่น
นักร้องสาว	female singer			1	นักร้องสาว
ครั้งต่อไป	the next time			1	ครั้งต่อไป
ออกเงินให้	finance/support financially			1	ออกเงินให้
รถดับเพลิง	fire truck			1	รถดับเพลิง
คนดับเพลิง	fireman			1	คนดับเพลิง
น้ำปลาพริก	fish sauce with chilies			1	น้ำปลาพริก
ข้อบกพร่อง	flaw/fault/error			1	ข้อบกพร่อง
เดี๋ยวด๋าว	fleeting/momentary			1	เดี๋ยวด๋าว
ที่ชักโครก	flushing lever			1	ที่ชักโครก
อาหาร/ข้าว	food [n]			1	อาหาร/ข้าว
ค่ากับข้าว	food expenses.			1	ค่ากับข้าว
หน่อยหนึ่ง	for a little while			1	หน่อยหนึ่ง
เป็นต้นว่า	for example			1	เป็นต้นว่า
อย่างหนึ่ง	for one thing.			1	อย่างหนึ่ง
นักแสวงโชค	fortune-hunter			1	นักแสวงโชค
กลั่นแกล้ง	frame			1	กลั่นแกล้ง
วิมุตติสุข	freedom or release from the attachments of the world.			1	วิมุตติสุข
ตู้แช่แข็ง	freezer			1	ตู้แช่แข็ง
เป็นเพื่อน	friendly			1	เป็นเพื่อน
สันถวไมตรี	friendship.			1	สันถวไมตรี
น่าหวาดผวา	frightening			1	น่าหวาดผวา
เชื้อเพลิง	fuel			1	เชื้อเพลิง
กล่องฟิวส์	fuse box			1	กล่องฟิวส์
ปั๊มน้ำมัน	gas pump/gas station			1	ปั๊มน้ำมัน
สุภาพบุรุษ	gentleman			1	สุภาพบุรุษ
ภูมิศาสตร์	geography			1	ภูมิศาสตร์
ดีขึ้นกว่า	get better			1	ดีขึ้นกว่า
เปล่งปลั่ง	glow			1	เปล่งปลั่ง
สมบุกสมบัน	go through rough experiences.			1	สมบุกสมบัน
ออกบ้านนอก	go up-country; to go to rural areas.			1	ออกบ้านนอก
ครอบฟันทอง	gold crown			1	ครอบฟันทอง
ความหวังดี	good wishes			1	ความหวังดี
ส่วนราชการ	government agency.			1	ส่วนราชการ
รีพับลิกัน	Republican			1	รีพับลิกัน
แป๊ะเจี๊ยะ	gratuity.			1	แป๊ะเจี๊ยะ
ถนนโรยกรวด	gravel road			1	ถนนโรยกรวด
หอยแมลงภู่	green mussel			1	หอยแมลงภู่
ราคาต้นทุน	groove			1	ราคาต้นทุน
สมุดเยี่ยม	guestbook			1	สมุดเยี่ยม
มัคคุเทศก์	guide			1	มัคคุเทศก์
อ่อนต่อโลก	guileless/naive			1	อ่อนต่อโลก
กระสอบป่าน	gunny bag			1	กระสอบป่าน
นักกายกรรม	gymnast			1	นักกายกรรม
ช่างแต่งผม	hairdresser			1	ช่างแต่งผม
ผ้าเช็ดมือ	hand towel			1	ผ้าเช็ดมือ
กระเป๋าถือ	handbag			1	กระเป๋าถือ
ห้ามล้อมือ	handbrake			1	ห้ามล้อมือ
หีบเพลงปาก	harmonica			1	หีบเพลงปาก
เกี่ยวข้าว	harvest rice.			1	เกี่ยวข้าว
เก็บเกี่ยว	harvest/reap/gather			1	เก็บเกี่ยว
ความเกลียด	hate			1	ความเกลียด
มีส่วนร่วม	have a part (in).			1	มีส่วนร่วม
มีงานมีการ	have a party			1	มีงานมีการ
มีซักมีถาม	have a question			1	มีซักมีถาม
เพลิดเพลิน	have fun//enjoy/joy			1	เพลิดเพลิน
เสพประเวณี	have sexual intercourse.			1	เสพประเวณี
ศึกสองด้าน	to face enemies on two fronts			1	ศึกสองด้าน
พาดหัวข่าว	headline			1	พาดหัวข่าว
รั้วต้นไม้	hedge			1	รั้วต้นไม้
กรรมพันธุ์	heredity			1	กรรมพันธุ์
งานอัดิเรก	hobby			1	งานอัดิเรก
เอาไว้ก่อน	hold on a moment			1	เอาไว้ก่อน
การทอดกฐิน	holding a religious ceremony in which yellow robes are presented to the monks			1	การทอดกฐิน
วันหยุดงาน	holiday			1	วันหยุดงาน
คิดถึงบ้าน	homesick			1	คิดถึงบ้าน
ร้อนอบอ้าว	hot and muggy			1	ร้อนอบอ้าว
เรือช่วยรบ	house			1	เรือช่วยรบ
บ้านเลขที่	house number			1	บ้านเลขที่
สบายดีหรือ	how are you?			1	สบายดีหรือ
ถึงอย่างไร	however; anyhow.			1	ถึงอย่างไร
ลางสังหรณ์	hunch/premonition			1	ลางสังหรณ์
อุทกศาสตร์	hydrography			1	อุทกศาสตร์
หมาในขนลาย	hyena			1	หมาในขนลาย
เอาหูทวนลม	to pretend not to hear			1	เอาหูทวนลม
เผื่อ(ว่า)	if			1	เผื่อ(ว่า)
ทันทีทันใด	immediately.			1	ทันทีทันใด
ผิดศีลธรรม	immoral			1	ผิดศีลธรรม
สินค้าเข้า	imports			1	สินค้าเข้า
ทั่วทุก...	in every...			1	ทั่วทุก...
ว่าที่จริง	in fact			1	ว่าที่จริง
อันที่จริง	in fact			1	อันที่จริง
เบื้องหน้า	in front			1	เบื้องหน้า
เพื่อที่จะ	in order to.			1	เพื่อที่จะ
ถ้ายังงั้น	in that case			1	ถ้ายังงั้น
ชั่วพริบตา	in the blink of an eye			1	ชั่วพริบตา
ตอนกลางวัน	in the daytime			1	ตอนกลางวัน
ตอนกลางคืน	in the nighttime 			1	ตอนกลางคืน
ที่แล้วๆมา	in the past.			1	ที่แล้วๆมา
เหลือเชื่อ	incredible/unbelievable			1	เหลือเชื่อ
ลามกอนาจาร	indecent/obscene			1	ลามกอนาจาร
คนไข้ภายใน	inpatient (med. term).			1	คนไข้ภายใน
คลุ้มคลั่ง	insane			1	คลุ้มคลั่ง
ความสุจริต	integrity			1	ความสุจริต
ตีความหมาย	interpret.			1	ตีความหมาย
ยุ่งเกี่ยว	involve.			1	ยุ่งเกี่ยว
ออกหมายจับ	issue an arrest warrant			1	ออกหมายจับ
ดีเสียกว่า	it is better.			1	ดีเสียกว่า
ก็สุดที่จะ	it is beyond.....			1	ก็สุดที่จะ
จะดูเสมือน	it will look like/it will look as though			1	จะดูเสมือน
ของถวายพระ	items to offer to the monks.			1	ของถวายพระ
วันสิ้นโลก	judgement day/end of the world			1	วันสิ้นโลก
เดี๋ยวก่อน	just a minute.			1	เดี๋ยวก่อน
สักเท่าไหน	just how much			1	สักเท่าไหน
สักเพียงใด	just how much			1	สักเพียงใด
สักเพียงไร	just how much			1	สักเพียงไร
เมื่อตะกี้	just now			1	เมื่อตะกี้
เก็บเรื่อง	keep a secret			1	เก็บเรื่อง
น้ำมันก๊าด	kerosene			1	น้ำมันก๊าด
ยามดึกดื่น	late at night.			1	ยามดึกดื่น
หลังจากนี้	later on			1	หลังจากนี้
ข่าวล่าสุด	latest news.			1	ข่าวล่าสุด
การหัวเราะ	laugh			1	การหัวเราะ
สรวลเสเฮฮา	laugh with happiness.			1	สรวลเสเฮฮา
ร้านซักรีด	laundry			1	ร้านซักรีด
สบู่ซักผ้า	laundry soap			1	สบู่ซักผ้า
เกียจคร้าน	lazy			1	เกียจคร้าน
มะนาวฝรั่ง	lemon			1	มะนาวฝรั่ง
บรรณารักษ์	librarian			1	บรรณารักษ์
เสียยังงี้	like this			1	เสียยังงี้
หน้ากระดาน	line			1	หน้ากระดาน
ภาษาศาสตร์	linguistics			1	ภาษาศาสตร์
เงี่ยหูฟัง	listen intently			1	เงี่ยหูฟัง
ก้างขวางคอ	lit. someone is standing in the way.			1	ก้างขวางคอ
แม่พระธรณี	lit. the Goddess of earth			1	แม่พระธรณี
แม่พระคงคา	lit. the Goddess of water.			1	แม่พระคงคา
รู้หนังสือ	literate			1	รู้หนังสือ
การกินอยู่	living (with someone) while paying room and board.			1	การกินอยู่
ค่ากินอยู่	living expenses			1	ค่ากินอยู่
ห้องรับแขก	living room			1	ห้องรับแขก
เรือหางยาว	long-tailed boat			1	เรือหางยาว
เหลียวหลัง	look back.			1	เหลียวหลัง
ด้อยคุณภาพ	low-quality			1	ด้อยคุณภาพ
ต่ำศักดินา	lower class.			1	ต่ำศักดินา
ราคาขาดตัว	lowest price			1	ราคาขาดตัว
ทิ้งจดหมาย	mail a letter.			1	ทิ้งจดหมาย
ทำให้รำคาญ	make someone angry/annoy			1	ทำให้รำคาญ
นาฬิกาตั้ง	mantle clock			1	นาฬิกาตั้ง
นาวิกโยธิน	marine corps			1	นาวิกโยธิน
สีเลือดหมู	maroon colour			1	สีเลือดหมู
การแต่งงาน	marriage			1	การแต่งงาน
แกงมัสมั่น	massaman curry			1	แกงมัสมั่น
คณิตศาสตร์	math			1	คณิตศาสตร์
เสียกระมัง	may be			1	เสียกระมัง
การหมายถึง	mean			1	การหมายถึง
เนื้อสัตว์	meat			1	เนื้อสัตว์
ประเทศภาคี	member nation.			1	ประเทศภาคี
กรรมาธิการ	member of a commission			1	กรรมาธิการ
จุลินทรีย์	microbe			1	จุลินทรีย์
ที่บดเนื้อ	mincer			1	ที่บดเนื้อ
ปาฏิหาริย์	miracle; magic.			1	ปาฏิหาริย์
ข้อผิดพลาด	mistake			1	ข้อผิดพลาด
สุขาลอยน้ำ	mobile toilet			1	สุขาลอยน้ำ
เบาปานนุ่น	mocking last name.			1	เบาปานนุ่น
เงินสตางค์	money			1	เงินสตางค์
ประจำเดือน	monthly			1	ประจำเดือน
อนุสาวรีย์	monument			1	อนุสาวรีย์
จนเกินกว่า	more than.			1	จนเกินกว่า
ยิ่งไปกว่า	more than.			1	ยิ่งไปกว่า
กล้ามเนื้อ	muscle			1	กล้ามเนื้อ
เสื้อกล้าม	muscle shirt			1	เสื้อกล้าม
กำลังที่จะ	about to			1	กำลังที่จะ
เรื่องเล่า	narrated story			1	เรื่องเล่า
เพื่อนบ้าน	neighbour			1	เพื่อนบ้าน
เกียร์ว่าง	neutral gear			1	เกียร์ว่าง
แต่กระนั้น	nevertheless			1	แต่กระนั้น
พระบวชใหม่	newly ordained monk.			1	พระบวชใหม่
ปราดเปรียว	nimble/rapid/dynamic			1	ปราดเปรียว
เสียให้ได้	no matter what.			1	เสียให้ได้
ก๋วยเตี๋ยว	noodle			1	ก๋วยเตี๋ยว
ตามปกติ...	normally...			1	ตามปกติ...
สังเกตเห็น	notice			1	สังเกตเห็น
ร้อง(เพลง)	object			1	ร้อง(เพลง)
สูติศาสตร์	obstetrics			1	สูติศาสตร์
นายร้อยเวร	officer on duty.			1	นายร้อยเวร
เป็นทางการ	officially.			1	เป็นทางการ
ถ้าจะว่าไป	one might say			1	ถ้าจะว่าไป
เป็นรายตัว	one person at a time			1	เป็นรายตัว
ห้องผ่าตัด	operating room			1	ห้องผ่าตัด
จักษุแพทย์	ophthalmologist			1	จักษุแพทย์
อุรังอุตัง	orangutan			1	อุรังอุตัง
เด็กกำพร้า	orphan			1	เด็กกำพร้า
ควรพิจารณา	ought to consider.			1	ควรพิจารณา
ผู้ป่วยนอก	outpatient			1	ผู้ป่วยนอก
เหลื่อมล้ำ	overlap			1	เหลื่อมล้ำ
เก้าอี้นวม	overstuffed chair			1	เก้าอี้นวม
เนื่องด้วย	owing to			1	เนื่องด้วย
ข้าวเปลือก	paddy			1	ข้าวเปลือก
น้ำมันก็าส	paraffin/kerosene			1	น้ำมันก็าส
บูรพาจารย์	parents/first carers			1	บูรพาจารย์
ผักชีฝรั่ง	parsley			1	ผักชีฝรั่ง
ด้านคนนั่ง	passenger side			1	ด้านคนนั่ง
ถั่วลันเตา	pea			1	ถั่วลันเตา
ความสงบสุข	peacefulness.			1	ความสงบสุข
กุมารแพทย์	pediatrician			1	กุมารแพทย์
ต่อชั่วโมง	per hour.			1	ต่อชั่วโมง
ประกอบพิธี	perform a ceremony; ritual; custom			1	ประกอบพิธี
พระโสดาบัน	person who is at the first stage of Dharma			1	พระโสดาบัน
พระอรหันต์	saint			1	พระอรหันต์
พระอนาคามี	person who is at the third stage of Dharma			1	พระอนาคามี
ทิดสึกใหม่	person who just left the monkhood			1	ทิดสึกใหม่
ปิโตรเลียม	petroleum			1	ปิโตรเลียม
ฟิลิปปินส์	Philippines			1	ฟิลิปปินส์
นักถ่ายรูป	photographer			1	นักถ่ายรูป
สถานพยาบาล	place that provides medical services			1	สถานพยาบาล
ชี้ให้เห็น	point out to			1	ชี้ให้เห็น
หมีขั้วโลก	polar bear			1	หมีขั้วโลก
สถานีตำรวจ	police station			1	สถานีตำรวจ
ความเป็นไป	possibility/plausibility			1	ความเป็นไป
หม้อหุงต้ม	pot			1	หม้อหุงต้ม
ผ้าจับหม้อ	potholder			1	ผ้าจับหม้อ
การฝึกซ้อม	practice			1	การฝึกซ้อม
บำเพ็ญสมถะ	practice meditation.			1	บำเพ็ญสมถะ
การสวดมนต์	praying			1	การสวดมนต์
สารตั้งต้น	precursor chemicals			1	สารตั้งต้น
ชอบมากกว่า	prefer			1	ชอบมากกว่า
รบราฆ่าฟัน	press			1	รบราฆ่าฟัน
จำนวนเฉพาะ	prime number			1	จำนวนเฉพาะ
ทางครูใหญ่	principal.			1	ทางครูใหญ่
สำนักพิมพ์	printing house			1	สำนักพิมพ์
ผู้ต้องขัง	prisoner			1	ผู้ต้องขัง
เปล่งเสียง	project the voice			1	เปล่งเสียง
เลี้ยงข้าว	provide a treat or a meal.			1	เลี้ยงข้าว
ปราจีนบุรี	Prachinburi			1	ปราจีนบุรี
ทางจังหวัด	province.			1	ทางจังหวัด
ศาลจังหวัด	provincial court			1	ศาลจังหวัด
ของส่วนรวม	public objects			1	ของส่วนรวม
สวนสาธารณะ	public park.			1	สวนสาธารณะ
ขนส่งมวลชน	public transport			1	ขนส่งมวลชน
เครื่องสูบ	pump			1	เครื่องสูบ
ฝ่ายจัดซื้	purchasing department			1	ฝ่ายจัดซื้
เสียยืดยาว	quite long.			1	เสียยืดยาว
ผ้าขี้ริ้ว	rag			1	ผ้าขี้ริ้ว
เสื้อกันฝน	rain coat			1	เสื้อกันฝน
เมื่อเร็วๆ	recently			1	เมื่อเร็วๆ
การปรองดอง	reconciliation			1	การปรองดอง
สี่เหลี่ยม	rectangle			1	สี่เหลี่ยม
สาส์นสีแดง	red letter or missive.			1	สาส์นสีแดง
เติมน้ำมัน	refuel			1	เติมน้ำมัน
น่าเสียดาย	regrettable			1	น่าเสียดาย
สัมพันธภาพ	relation			1	สัมพันธภาพ
พร่ำเพรื่อ	repetitiously			1	พร่ำเพรื่อ
ผู้ค้นคว้า	researcher			1	ผู้ค้นคว้า
การต่อต้าน	resistance.			1	การต่อต้าน
ความนับถือ	respect			1	ความนับถือ
ผู้ค้าปลีก	retailer			1	ผู้ค้าปลีก
จำศีลภาวนา	retain			1	จำศีลภาวนา
หล่อดอกยาง	retread a tyre			1	หล่อดอกยาง
การปฏิวัติ	revolution			1	การปฏิวัติ
เส้นบะหมี่	rice noodles			1	เส้นบะหมี่
ความมั่งมี	richness			1	ความมั่งมี
ขี่จักรยาน	ride a bike			1	ขี่จักรยาน
สนามยิงปืน	rifle range.			1	สนามยิงปืน
การโจรกรรม	robbery.			1	การโจรกรรม
